airportIataCode,retailerName,description,retailerType,retailerCategory,retailerPriceCategory,retailerFoodSeatingType,searchTags,terminal,concourse,gate,hasDelivery,hasPickup,imageBackground,imageLogo,isActive,isChain,openTimesMonday,openTimesTuesday,openTimesWednesday,openTimesThursday,openTimesFriday,openTimesSaturday,openTimesSunday,closeTimesMonday,closeTimesTuesday,closeTimesWednesday,closeTimesThursday,closeTimesFriday,closeTimesSaturday,closeTimesSunday
SAN,Artisan Market,"Freshly prepared Sandwiches, Salads, Pastries, Coffee, Espresso, and Tea",Food,Coffee/Tea; Sandwich; Salad,1,Grab n Go,,2,,22,Y,Y,,san-artisan-logo.png,N,N,5:30 AM,5:30 AM,5:30 AM,5:30 AM,5:30 AM,5:30 AM,5:30 AM,7:30 PM,7:30 PM,7:30 PM,7:30 PM,7:30 PM,7:30 PM,7:30 PM
SAN,Camden Food Co.,"Sandwiches, Coffee, Bakery, Breakfast, Snacks, Healthy Market",Food,Sandwich,1,Grab n Go,,2,,36,Y,Y,,san-camden-logo.png,Y,Y,5:00 AM,5:00 AM,5:00 AM,5:00 AM,5:00 AM,5:00 AM,5:00 AM,1:30 PM,1:30 PM,1:30 PM,1:30 PM,1:30 PM,1:30 PM,1:30 PM
SAN,CNBC,Offering a broad range of popular newsstand items that include magazines and snacks,Retail,Newsstand,1,Grab n Go,,2,,35,Y,Y,san-cnbc-background.png,san-cnbc-logo.png,Y,Y,5:00 AM,5:00 AM,5:00 AM,5:00 AM,5:00 AM,5:00 AM,5:00 AM,1:30 PM,1:30 PM,1:30 PM,1:30 PM,1:30 PM,1:30 PM,1:30 PM
SAN,Einstein Bros Bagels,"Artisan-roasted coffee, fresh-baked bagels, snacks, sandwiches & more",Food,Sandwich; Snack,1,Sit Down,,2,,-16,Y,Y,,san-einstein-logo.png,Y,Y,5:00 AM,5:00 AM,5:00 AM,5:00 AM,5:00 AM,5:00 AM,5:00 AM,7:00 PM,7:00 PM,7:00 PM,7:00 PM,7:00 PM,7:00 PM,7:00 PM
SAN,Jack In The Box,"Burgers, fries & breakfast",Food,Fast Food; Burger,1,Food Court,,2,,-20,Y,Y,,san-jackinthebox-logo.png,Y,Y,5:00 AM,5:00 AM,5:00 AM,5:00 AM,5:00 AM,5:00 AM,5:00 AM,6:00 PM,6:00 PM,6:00 PM,6:00 PM,6:00 PM,6:00 PM,6:00 PM
SAN,Peet's Coffee,"A thoughtful selection of premier coffee, tea, and pastries",Food,Coffee/Tea,1,Grab n Go,,2,,26,Y,Y,,san-peets-logo.png,Y,Y,5:00 AM,5:00 AM,5:00 AM,5:00 AM,5:00 AM,5:00 AM,5:00 AM,1:00 PM,1:00 PM,1:00 PM,1:00 PM,1:00 PM,1:00 PM,1:00 PM
SAN,Qdoba,A mexican restaurant and offering customizable flavorful food,Food,Mexican,1,Food Court,,2,,-21,Y,Y,,san-qdoba-logo.png,Y,Y,5:00 AM,5:00 AM,5:00 AM,5:00 AM,5:00 AM,5:00 AM,5:00 AM,1:30 PM,1:30 PM,1:30 PM,1:30 PM,1:30 PM,1:30 PM,1:30 PM
