uniqueRetailerItemId,dayOfWeek,restrictOrderTimes,prepRestrictTimesGroup1,prepTimeCategoryIdGroup1,prepRestrictTimesGroup2,prepTimeCategoryIdGroup2,prepRestrictTimesGroup3,prepTimeCategoryIdGroup3,isActive
den_timberline_c_item_23,3,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_23,4,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_23,5,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_23,6,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_23,7,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_24,1,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_24,2,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_24,3,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_24,4,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_24,5,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_24,6,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_24,7,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_25,1,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_25,2,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_25,3,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_25,4,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_25,5,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_25,6,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_25,7,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_26,1,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_26,2,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_26,3,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_26,4,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_26,5,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_26,6,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_26,7,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_27,1,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_27,2,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_27,3,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_27,4,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_27,5,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_27,6,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_27,7,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_28,1,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_28,2,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_28,3,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_28,4,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_28,5,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_28,6,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_28,7,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_29,1,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_29,2,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_29,3,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_29,4,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_29,5,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_29,6,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_29,7,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_30,1,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_30,2,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_30,3,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_30,4,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_30,5,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_30,6,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_30,7,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_31,1,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_31,2,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_31,3,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_31,4,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_31,5,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_31,6,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_31,7,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_32,1,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_32,2,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_32,3,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_32,4,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_32,5,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_32,6,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_32,7,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_33,1,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_33,2,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_33,3,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_33,4,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_33,5,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_33,6,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_33,7,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_34,1,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_34,2,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_34,3,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_34,4,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_34,5,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_34,6,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_34,7,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_35,1,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_35,2,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_35,3,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_35,4,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_35,5,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_35,6,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_35,7,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_36,1,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_36,2,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_36,3,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_36,4,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_36,5,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_36,6,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_36,7,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_37,1,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_37,2,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_37,3,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_37,4,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_37,5,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_37,6,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_37,7,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_38,1,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_38,2,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_38,3,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_38,4,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_38,5,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_38,6,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_38,7,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_39,1,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_39,2,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_39,3,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_39,4,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_39,5,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_39,6,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_39,7,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_40,1,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_40,2,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_40,3,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_40,4,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_40,5,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_40,6,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_40,7,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_41,1,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_41,2,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_41,3,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_41,4,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_41,5,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_41,6,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_41,7,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_42,1,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_42,2,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_42,3,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_42,4,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_42,5,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_42,6,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_42,7,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_43,1,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_43,2,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_43,3,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_43,4,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_43,5,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_43,6,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_43,7,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_44,1,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_44,2,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_44,3,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_44,4,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_44,5,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_44,6,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_44,7,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_45,1,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_45,2,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_45,3,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_45,4,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_45,5,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_45,6,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_45,7,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_46,1,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_46,2,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_46,3,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_46,4,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_46,5,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_46,6,10:30 AM - 9:00 PM,,,,,,,Y
den_timberline_c_item_46,7,10:30 AM - 9:00 PM,,,,,,,Y
