uniqueRetailerItemId,dayOfWeek,restrictOrderTimes,prepRestrictTimesGroup1,prepTimeCategoryIdGroup1,prepRestrictTimesGroup2,prepTimeCategoryIdGroup2,prepRestrictTimesGroup3,prepTimeCategoryIdGroup3,isActive
den_mcdonalds_c_3_item_42,5,10:30 AM - 12:00 AM,,,,,,,Y
den_mcdonalds_c_3_item_42,6,10:30 AM - 12:00 AM,,,,,,,Y
den_mcdonalds_c_3_item_42,7,10:30 AM - 12:00 AM,,,,,,,Y
den_mcdonalds_c_3_item_43,1,10:30 AM - 5:00 AM,,,,,,,N
den_mcdonalds_c_3_item_43,2,10:30 AM - 5:00 AM,,,,,,,N
den_mcdonalds_c_3_item_43,3,10:30 AM - 5:00 AM,,,,,,,N
den_mcdonalds_c_3_item_43,4,10:30 AM - 5:00 AM,,,,,,,N
den_mcdonalds_c_3_item_43,5,10:30 AM - 5:00 AM,,,,,,,N
den_mcdonalds_c_3_item_43,6,10:30 AM - 5:00 AM,,,,,,,N
den_mcdonalds_c_3_item_43,7,10:30 AM - 5:00 AM,,,,,,,N
den_mcdonalds_c_3_item_44,1,10:30 AM - 12:00 AM,,,,,,,Y
den_mcdonalds_c_3_item_44,2,10:30 AM - 12:00 AM,,,,,,,Y
den_mcdonalds_c_3_item_44,3,10:30 AM - 12:00 AM,,,,,,,Y
den_mcdonalds_c_3_item_44,4,10:30 AM - 12:00 AM,,,,,,,Y
den_mcdonalds_c_3_item_44,5,10:30 AM - 12:00 AM,,,,,,,Y
den_mcdonalds_c_3_item_44,6,10:30 AM - 12:00 AM,,,,,,,Y
den_mcdonalds_c_3_item_44,7,10:30 AM - 12:00 AM,,,,,,,Y
den_mcdonalds_c_3_item_45,1,10:30 AM - 5:00 AM,,,,,,,Y
den_mcdonalds_c_3_item_45,2,10:30 AM - 5:00 AM,,,,,,,Y
den_mcdonalds_c_3_item_45,3,10:30 AM - 5:00 AM,,,,,,,Y
den_mcdonalds_c_3_item_45,4,10:30 AM - 5:00 AM,,,,,,,Y
den_mcdonalds_c_3_item_45,5,10:30 AM - 5:00 AM,,,,,,,Y
den_mcdonalds_c_3_item_45,6,10:30 AM - 5:00 AM,,,,,,,Y
den_mcdonalds_c_3_item_45,7,10:30 AM - 5:00 AM,,,,,,,Y
den_mcdonalds_c_3_item_47,1,5:00 AM - 10:30 AM,,,,,,,Y
den_mcdonalds_c_3_item_47,2,5:00 AM - 10:30 AM,,,,,,,Y
den_mcdonalds_c_3_item_47,3,5:00 AM - 10:30 AM,,,,,,,Y
den_mcdonalds_c_3_item_47,4,5:00 AM - 10:30 AM,,,,,,,Y
den_mcdonalds_c_3_item_47,5,5:00 AM - 10:30 AM,,,,,,,Y
den_mcdonalds_c_3_item_47,6,5:00 AM - 10:30 AM,,,,,,,Y
den_mcdonalds_c_3_item_47,7,5:00 AM - 10:30 AM,,,,,,,Y
den_mcdonalds_c_3_item_51,1,5:00 AM - 10:30 AM,,,,,,,Y
den_mcdonalds_c_3_item_51,2,5:00 AM - 10:30 AM,,,,,,,Y
den_mcdonalds_c_3_item_51,3,5:00 AM - 10:30 AM,,,,,,,Y
den_mcdonalds_c_3_item_51,4,5:00 AM - 10:30 AM,,,,,,,Y
den_mcdonalds_c_3_item_51,5,5:00 AM - 10:30 AM,,,,,,,Y
den_mcdonalds_c_3_item_51,6,5:00 AM - 10:30 AM,,,,,,,Y
den_mcdonalds_c_3_item_51,7,5:00 AM - 10:30 AM,,,,,,,Y
