optionPOSName,optionDisplayName,optionDisplayDescription,optionId,pricePerUnit,priceLevelId,isActive,uniqueRetailerItemModifierId,uniqueId,optionDisplaySequence,version
Honey,Honey,,91,,1,Y,den_mcdonalds_c_3_item_16_mod_4,den_mcdonalds_c_3_item_16_mod_4_option_1,14,
Medium with Fries,Medium with Fries,,92,,1,Y,den_mcdonalds_c_3_item_17_mod_1,den_mcdonalds_c_3_item_17_mod_1_option_1,1,
Large with Fries,Large with Fries,,93,86,1,Y,den_mcdonalds_c_3_item_17_mod_1,den_mcdonalds_c_3_item_17_mod_1_option_2,2,
Medium with Salad: Ranch Dressing,Medium with Salad: Ranch Dressing,,94,,1,Y,den_mcdonalds_c_3_item_17_mod_1,den_mcdonalds_c_3_item_17_mod_1_option_3,3,
Medium with Salad: French Dressing,Medium with Salad: French Dressing,,95,,1,Y,den_mcdonalds_c_3_item_17_mod_1,den_mcdonalds_c_3_item_17_mod_1_option_4,4,
Medium with Salad: LF Balsamic Vinaigrette,Medium with Salad: LF Balsamic Vinaigrette,,96,,1,Y,den_mcdonalds_c_3_item_17_mod_1,den_mcdonalds_c_3_item_17_mod_1_option_5,5,
Medium with Salad: LF Italian,Medium with Salad: LF Italian,,97,,1,Y,den_mcdonalds_c_3_item_17_mod_1,den_mcdonalds_c_3_item_17_mod_1_option_6,6,
Medium with Salad: Southwest Dressing,Medium with Salad: Southwest Dressing,,98,,1,Y,den_mcdonalds_c_3_item_17_mod_1,den_mcdonalds_c_3_item_17_mod_1_option_7,7,
Medium with Salad: No Dressing,Medium with Salad: No Dressing,,99,,1,Y,den_mcdonalds_c_3_item_17_mod_1,den_mcdonalds_c_3_item_17_mod_1_option_8,8,
Extra Onions,Extra Onions,,100,,1,Y,den_mcdonalds_c_3_item_17_mod_2,den_mcdonalds_c_3_item_17_mod_2_option_1,1,
Extra Cheese,Extra Cheese,,101,,1,Y,den_mcdonalds_c_3_item_17_mod_2,den_mcdonalds_c_3_item_17_mod_2_option_2,2,
Extra Beef Patty,Extra Beef Patty,,102,210,1,Y,den_mcdonalds_c_3_item_17_mod_2,den_mcdonalds_c_3_item_17_mod_2_option_3,3,
No Onions,No Onions,,103,,1,Y,den_mcdonalds_c_3_item_17_mod_2,den_mcdonalds_c_3_item_17_mod_2_option_4,4,
No Cheese,No Cheese,,104,,1,Y,den_mcdonalds_c_3_item_17_mod_2,den_mcdonalds_c_3_item_17_mod_2_option_5,5,
No Beef Patty,No Beef Patty,,105,,1,Y,den_mcdonalds_c_3_item_17_mod_2,den_mcdonalds_c_3_item_17_mod_2_option_6,6,
Add Bacon,Add Bacon,,106,160,1,Y,den_mcdonalds_c_3_item_17_mod_2,den_mcdonalds_c_3_item_17_mod_2_option_7,7,
Add Lettuce,Add Lettuce,,107,35,1,Y,den_mcdonalds_c_3_item_17_mod_2,den_mcdonalds_c_3_item_17_mod_2_option_8,8,
Add Roma Tomato (+3 Slices),Add Roma Tomato (+3 Slices),,108,76,1,Y,den_mcdonalds_c_3_item_17_mod_2,den_mcdonalds_c_3_item_17_mod_2_option_9,9,
Coke,Coca-Cola,,109,,1,Y,den_mcdonalds_c_3_item_17_mod_3,den_mcdonalds_c_3_item_17_mod_3_option_1,1,
Diet Coke,Diet Coke,,110,,1,Y,den_mcdonalds_c_3_item_17_mod_3,den_mcdonalds_c_3_item_17_mod_3_option_2,2,
Sprite,Sprite,,111,,1,Y,den_mcdonalds_c_3_item_17_mod_3,den_mcdonalds_c_3_item_17_mod_3_option_3,3,
Fanta Org,Fanta Orange,,112,,1,Y,den_mcdonalds_c_3_item_17_mod_3,den_mcdonalds_c_3_item_17_mod_3_option_4,4,
Dr P,Dr Pepper,,113,,1,Y,den_mcdonalds_c_3_item_17_mod_3,den_mcdonalds_c_3_item_17_mod_3_option_5,5,
Fruit Punch,Fruit Punch,,114,,1,Y,den_mcdonalds_c_3_item_17_mod_3,den_mcdonalds_c_3_item_17_mod_3_option_6,6,
Mello Yello,Mello Yello,,115,,1,Y,den_mcdonalds_c_3_item_17_mod_3,den_mcdonalds_c_3_item_17_mod_3_option_7,7,
MIX Sprite,MIX by Sprite,,116,,1,Y,den_mcdonalds_c_3_item_17_mod_3,den_mcdonalds_c_3_item_17_mod_3_option_8,8,
Swt Ice Tea,Sweet Iced Tea,,117,,1,Y,den_mcdonalds_c_3_item_17_mod_3,den_mcdonalds_c_3_item_17_mod_3_option_9,9,
Unswt Ice Tea,Unsweetened Iced Tea,,118,,1,Y,den_mcdonalds_c_3_item_17_mod_3,den_mcdonalds_c_3_item_17_mod_3_option_10,10,
Dasani,Dasani Water,,119,,1,Y,den_mcdonalds_c_3_item_17_mod_3,den_mcdonalds_c_3_item_17_mod_3_option_11,11,
Ketchup,Ketchup,,120,,1,Y,den_mcdonalds_c_3_item_17_mod_4,den_mcdonalds_c_3_item_17_mod_4_option_1,1,
Mustard,Mustard,,121,,1,Y,den_mcdonalds_c_3_item_17_mod_4,den_mcdonalds_c_3_item_17_mod_4_option_2,2,
Tangy BBQ Dipping Sauce,Tangy BBQ Dipping Sauce,,122,,1,Y,den_mcdonalds_c_3_item_17_mod_4,den_mcdonalds_c_3_item_17_mod_4_option_3,3,
Sweet N Sour Dipping Sauce,Sweet N Sour Dipping Sauce,,123,,1,Y,den_mcdonalds_c_3_item_17_mod_4,den_mcdonalds_c_3_item_17_mod_4_option_4,4,
Hot Mustard Dipping Sauce,Hot Mustard Dipping Sauce,,124,,1,Y,den_mcdonalds_c_3_item_17_mod_4,den_mcdonalds_c_3_item_17_mod_4_option_5,5,
Spicy Buffalo Dipping Sauce,Spicy Buffalo Dipping Sauce,,125,,1,Y,den_mcdonalds_c_3_item_17_mod_4,den_mcdonalds_c_3_item_17_mod_4_option_6,6,
Creamy Ranch Dipping Sauce,Creamy Ranch Dipping Sauce,,126,,1,Y,den_mcdonalds_c_3_item_17_mod_4,den_mcdonalds_c_3_item_17_mod_4_option_7,7,
Tangy Honey Mustard,Tangy Honey Mustard,,127,,1,Y,den_mcdonalds_c_3_item_17_mod_4,den_mcdonalds_c_3_item_17_mod_4_option_8,8,
Ranch,Ranch,,128,,1,Y,den_mcdonalds_c_3_item_17_mod_4,den_mcdonalds_c_3_item_17_mod_4_option_9,9,
Southwest,Southwest,,129,,1,Y,den_mcdonalds_c_3_item_17_mod_4,den_mcdonalds_c_3_item_17_mod_4_option_10,10,
Mighty Hot Sauce,Mighty Hot Sauce,,130,,1,Y,den_mcdonalds_c_3_item_17_mod_4,den_mcdonalds_c_3_item_17_mod_4_option_11,11,
Hot Picante Salsa,Hot Picante Salsa,,131,,1,Y,den_mcdonalds_c_3_item_17_mod_4,den_mcdonalds_c_3_item_17_mod_4_option_12,12,
Mayonnaise,Mayonnaise,,132,,1,Y,den_mcdonalds_c_3_item_17_mod_4,den_mcdonalds_c_3_item_17_mod_4_option_13,13,
Honey,Honey,,133,,1,Y,den_mcdonalds_c_3_item_17_mod_4,den_mcdonalds_c_3_item_17_mod_4_option_14,14,
Medium with Fries,Medium with Fries,,134,,1,Y,den_mcdonalds_c_3_item_18_mod_1,den_mcdonalds_c_3_item_18_mod_1_option_1,1,
Large with Fries,Large with Fries,,135,82,1,Y,den_mcdonalds_c_3_item_18_mod_1,den_mcdonalds_c_3_item_18_mod_1_option_2,2,
Medium with Salad: Ranch Dressing,Medium with Salad: Ranch Dressing,,136,,1,Y,den_mcdonalds_c_3_item_18_mod_1,den_mcdonalds_c_3_item_18_mod_1_option_3,3,
Medium with Salad: French Dressing,Medium with Salad: French Dressing,,137,,1,Y,den_mcdonalds_c_3_item_18_mod_1,den_mcdonalds_c_3_item_18_mod_1_option_4,4,
Medium with Salad: LF Balsamic Vinaigrette,Medium with Salad: LF Balsamic Vinaigrette,,138,,1,Y,den_mcdonalds_c_3_item_18_mod_1,den_mcdonalds_c_3_item_18_mod_1_option_5,5,
Medium with Salad: LF Italian,Medium with Salad: LF Italian,,139,,1,Y,den_mcdonalds_c_3_item_18_mod_1,den_mcdonalds_c_3_item_18_mod_1_option_6,6,
Medium with Salad: Southwest Dressing,Medium with Salad: Southwest Dressing,,140,,1,Y,den_mcdonalds_c_3_item_18_mod_1,den_mcdonalds_c_3_item_18_mod_1_option_7,7,
Medium with Salad: No Dressing,Medium with Salad: No Dressing,,141,,1,Y,den_mcdonalds_c_3_item_18_mod_1,den_mcdonalds_c_3_item_18_mod_1_option_8,8,
Extra Onions,Extra Onions,,142,,1,Y,den_mcdonalds_c_3_item_18_mod_2,den_mcdonalds_c_3_item_18_mod_2_option_1,1,
Extra Cheese,Extra Cheese,,143,50,1,Y,den_mcdonalds_c_3_item_18_mod_2,den_mcdonalds_c_3_item_18_mod_2_option_2,2,
Extra Beef Patty,Extra Beef Patty,,144,210,1,Y,den_mcdonalds_c_3_item_18_mod_2,den_mcdonalds_c_3_item_18_mod_2_option_3,3,
No Onions,No Onions,,145,,1,Y,den_mcdonalds_c_3_item_18_mod_2,den_mcdonalds_c_3_item_18_mod_2_option_4,4,
No Cheese,No Cheese,,146,,1,Y,den_mcdonalds_c_3_item_18_mod_2,den_mcdonalds_c_3_item_18_mod_2_option_5,5,
No Beef Patty,No Beef Patty,,147,,1,Y,den_mcdonalds_c_3_item_18_mod_2,den_mcdonalds_c_3_item_18_mod_2_option_6,6,
Add Bacon,Add Bacon,,148,160,1,Y,den_mcdonalds_c_3_item_18_mod_2,den_mcdonalds_c_3_item_18_mod_2_option_7,7,
Add Lettuce,Add Lettuce,,149,35,1,Y,den_mcdonalds_c_3_item_18_mod_2,den_mcdonalds_c_3_item_18_mod_2_option_8,8,
Add Roma Tomato (+3 Slices),Add Roma Tomato (+3 Slices),,150,76,1,Y,den_mcdonalds_c_3_item_18_mod_2,den_mcdonalds_c_3_item_18_mod_2_option_9,9,
Coke,Coca-Cola,,151,,1,Y,den_mcdonalds_c_3_item_18_mod_3,den_mcdonalds_c_3_item_18_mod_3_option_1,1,
Diet Coke,Diet Coke,,152,,1,Y,den_mcdonalds_c_3_item_18_mod_3,den_mcdonalds_c_3_item_18_mod_3_option_2,2,
Sprite,Sprite,,153,,1,Y,den_mcdonalds_c_3_item_18_mod_3,den_mcdonalds_c_3_item_18_mod_3_option_3,3,
Fanta Org,Fanta Orange,,154,,1,Y,den_mcdonalds_c_3_item_18_mod_3,den_mcdonalds_c_3_item_18_mod_3_option_4,4,
Dr P,Dr Pepper,,155,,1,Y,den_mcdonalds_c_3_item_18_mod_3,den_mcdonalds_c_3_item_18_mod_3_option_5,5,
Fruit Punch,Fruit Punch,,156,,1,Y,den_mcdonalds_c_3_item_18_mod_3,den_mcdonalds_c_3_item_18_mod_3_option_6,6,
Mello Yello,Mello Yello,,157,,1,Y,den_mcdonalds_c_3_item_18_mod_3,den_mcdonalds_c_3_item_18_mod_3_option_7,7,
MIX Sprite,MIX by Sprite,,158,,1,Y,den_mcdonalds_c_3_item_18_mod_3,den_mcdonalds_c_3_item_18_mod_3_option_8,8,
Swt Ice Tea,Sweet Iced Tea,,159,,1,Y,den_mcdonalds_c_3_item_18_mod_3,den_mcdonalds_c_3_item_18_mod_3_option_9,9,
Unswt Ice Tea,Unsweetened Iced Tea,,160,,1,Y,den_mcdonalds_c_3_item_18_mod_3,den_mcdonalds_c_3_item_18_mod_3_option_10,10,
Dasani,Dasani Water,,161,,1,Y,den_mcdonalds_c_3_item_18_mod_3,den_mcdonalds_c_3_item_18_mod_3_option_11,11,
Ketchup,Ketchup,,162,,1,Y,den_mcdonalds_c_3_item_18_mod_4,den_mcdonalds_c_3_item_18_mod_4_option_1,1,
Mustard,Mustard,,163,,1,Y,den_mcdonalds_c_3_item_18_mod_4,den_mcdonalds_c_3_item_18_mod_4_option_2,2,
Tangy BBQ Dipping Sauce,Tangy BBQ Dipping Sauce,,164,,1,Y,den_mcdonalds_c_3_item_18_mod_4,den_mcdonalds_c_3_item_18_mod_4_option_3,3,
Sweet N Sour Dipping Sauce,Sweet N Sour Dipping Sauce,,165,,1,Y,den_mcdonalds_c_3_item_18_mod_4,den_mcdonalds_c_3_item_18_mod_4_option_4,4,
Hot Mustard Dipping Sauce,Hot Mustard Dipping Sauce,,166,,1,Y,den_mcdonalds_c_3_item_18_mod_4,den_mcdonalds_c_3_item_18_mod_4_option_5,5,
Spicy Buffalo Dipping Sauce,Spicy Buffalo Dipping Sauce,,167,,1,Y,den_mcdonalds_c_3_item_18_mod_4,den_mcdonalds_c_3_item_18_mod_4_option_6,6,
Creamy Ranch Dipping Sauce,Creamy Ranch Dipping Sauce,,168,,1,Y,den_mcdonalds_c_3_item_18_mod_4,den_mcdonalds_c_3_item_18_mod_4_option_7,7,
Tangy Honey Mustard,Tangy Honey Mustard,,169,,1,Y,den_mcdonalds_c_3_item_18_mod_4,den_mcdonalds_c_3_item_18_mod_4_option_8,8,
Ranch,Ranch,,170,,1,Y,den_mcdonalds_c_3_item_18_mod_4,den_mcdonalds_c_3_item_18_mod_4_option_9,9,
Southwest,Southwest,,171,,1,Y,den_mcdonalds_c_3_item_18_mod_4,den_mcdonalds_c_3_item_18_mod_4_option_10,10,
Mighty Hot Sauce,Mighty Hot Sauce,,172,,1,Y,den_mcdonalds_c_3_item_18_mod_4,den_mcdonalds_c_3_item_18_mod_4_option_11,11,
Hot Picante Salsa,Hot Picante Salsa,,173,,1,Y,den_mcdonalds_c_3_item_18_mod_4,den_mcdonalds_c_3_item_18_mod_4_option_12,12,
Mayonnaise,Mayonnaise,,174,,1,Y,den_mcdonalds_c_3_item_18_mod_4,den_mcdonalds_c_3_item_18_mod_4_option_13,13,
Honey,Honey,,175,,1,Y,den_mcdonalds_c_3_item_18_mod_4,den_mcdonalds_c_3_item_18_mod_4_option_14,14,
Medium with Fries,Medium with Fries,,176,,1,Y,den_mcdonalds_c_3_item_19_mod_1,den_mcdonalds_c_3_item_19_mod_1_option_1,1,
Large with Fries,Large with Fries,,177,86,1,Y,den_mcdonalds_c_3_item_19_mod_1,den_mcdonalds_c_3_item_19_mod_1_option_2,2,
Medium with Salad: Ranch Dressing,Medium with Salad: Ranch Dressing,,178,,1,Y,den_mcdonalds_c_3_item_19_mod_1,den_mcdonalds_c_3_item_19_mod_1_option_3,3,
Medium with Salad: French Dressing,Medium with Salad: French Dressing,,179,,1,Y,den_mcdonalds_c_3_item_19_mod_1,den_mcdonalds_c_3_item_19_mod_1_option_4,4,
Medium with Salad: LF Balsamic Vinaigrette,Medium with Salad: LF Balsamic Vinaigrette,,180,,1,Y,den_mcdonalds_c_3_item_19_mod_1,den_mcdonalds_c_3_item_19_mod_1_option_5,5,
Medium with Salad: LF Italian,Medium with Salad: LF Italian,,181,,1,Y,den_mcdonalds_c_3_item_19_mod_1,den_mcdonalds_c_3_item_19_mod_1_option_6,6,
Medium with Salad: Southwest Dressing,Medium with Salad: Southwest Dressing,,182,,1,Y,den_mcdonalds_c_3_item_19_mod_1,den_mcdonalds_c_3_item_19_mod_1_option_7,7,
Medium with Salad: No Dressing,Medium with Salad: No Dressing,,183,,1,Y,den_mcdonalds_c_3_item_19_mod_1,den_mcdonalds_c_3_item_19_mod_1_option_8,8,
Extra Lettuce,Extra Lettuce,,184,35,1,Y,den_mcdonalds_c_3_item_19_mod_2,den_mcdonalds_c_3_item_19_mod_2_option_1,1,
Extra Onions,Extra Onions,,185,,1,Y,den_mcdonalds_c_3_item_19_mod_2,den_mcdonalds_c_3_item_19_mod_2_option_2,2,
Extra Roma Tomato (+3 Slices),Extra Roma Tomato (+3 Slices),,186,76,1,Y,den_mcdonalds_c_3_item_19_mod_2,den_mcdonalds_c_3_item_19_mod_2_option_3,3,
Extra Cheese,Extra Cheese,,187,50,1,Y,den_mcdonalds_c_3_item_19_mod_2,den_mcdonalds_c_3_item_19_mod_2_option_4,4,
Extra Beef Patty,Extra Beef Patty,,188,210,1,Y,den_mcdonalds_c_3_item_19_mod_2,den_mcdonalds_c_3_item_19_mod_2_option_5,5,
No Lettuce,No Lettuce,,189,,1,Y,den_mcdonalds_c_3_item_19_mod_2,den_mcdonalds_c_3_item_19_mod_2_option_6,6,
No Onions,No Onions,,190,,1,Y,den_mcdonalds_c_3_item_19_mod_2,den_mcdonalds_c_3_item_19_mod_2_option_7,7,
No Roma Tomato,No Roma Tomato,,191,,1,Y,den_mcdonalds_c_3_item_19_mod_2,den_mcdonalds_c_3_item_19_mod_2_option_8,8,
No Cheese,No Cheese,,192,,1,Y,den_mcdonalds_c_3_item_19_mod_2,den_mcdonalds_c_3_item_19_mod_2_option_9,9,
No Beef Patty,No Beef Patty,,193,,1,Y,den_mcdonalds_c_3_item_19_mod_2,den_mcdonalds_c_3_item_19_mod_2_option_10,10,
Add Bacon,Add Bacon,,194,160,1,Y,den_mcdonalds_c_3_item_19_mod_2,den_mcdonalds_c_3_item_19_mod_2_option_11,11,
Coke,Coca-Cola,,195,,1,Y,den_mcdonalds_c_3_item_19_mod_3,den_mcdonalds_c_3_item_19_mod_3_option_1,1,
Diet Coke,Diet Coke,,196,,1,Y,den_mcdonalds_c_3_item_19_mod_3,den_mcdonalds_c_3_item_19_mod_3_option_2,2,
Sprite,Sprite,,197,,1,Y,den_mcdonalds_c_3_item_19_mod_3,den_mcdonalds_c_3_item_19_mod_3_option_3,3,
Fanta Org,Fanta Orange,,198,,1,Y,den_mcdonalds_c_3_item_19_mod_3,den_mcdonalds_c_3_item_19_mod_3_option_4,4,
Dr P,Dr Pepper,,199,,1,Y,den_mcdonalds_c_3_item_19_mod_3,den_mcdonalds_c_3_item_19_mod_3_option_5,5,
Fruit Punch,Fruit Punch,,200,,1,Y,den_mcdonalds_c_3_item_19_mod_3,den_mcdonalds_c_3_item_19_mod_3_option_6,6,
Mello Yello,Mello Yello,,201,,1,Y,den_mcdonalds_c_3_item_19_mod_3,den_mcdonalds_c_3_item_19_mod_3_option_7,7,
MIX Sprite,MIX by Sprite,,202,,1,Y,den_mcdonalds_c_3_item_19_mod_3,den_mcdonalds_c_3_item_19_mod_3_option_8,8,
Swt Ice Tea,Sweet Iced Tea,,203,,1,Y,den_mcdonalds_c_3_item_19_mod_3,den_mcdonalds_c_3_item_19_mod_3_option_9,9,
Unswt Ice Tea,Unsweetened Iced Tea,,204,,1,Y,den_mcdonalds_c_3_item_19_mod_3,den_mcdonalds_c_3_item_19_mod_3_option_10,10,
Dasani,Dasani Water,,205,,1,Y,den_mcdonalds_c_3_item_19_mod_3,den_mcdonalds_c_3_item_19_mod_3_option_11,11,
Ketchup,Ketchup,,206,,1,Y,den_mcdonalds_c_3_item_19_mod_4,den_mcdonalds_c_3_item_19_mod_4_option_1,1,
Mustard,Mustard,,207,,1,Y,den_mcdonalds_c_3_item_19_mod_4,den_mcdonalds_c_3_item_19_mod_4_option_2,2,
Tangy BBQ Dipping Sauce,Tangy BBQ Dipping Sauce,,208,,1,Y,den_mcdonalds_c_3_item_19_mod_4,den_mcdonalds_c_3_item_19_mod_4_option_3,3,
Sweet N Sour Dipping Sauce,Sweet N Sour Dipping Sauce,,209,,1,Y,den_mcdonalds_c_3_item_19_mod_4,den_mcdonalds_c_3_item_19_mod_4_option_4,4,
Hot Mustard Dipping Sauce,Hot Mustard Dipping Sauce,,210,,1,Y,den_mcdonalds_c_3_item_19_mod_4,den_mcdonalds_c_3_item_19_mod_4_option_5,5,
Spicy Buffalo Dipping Sauce,Spicy Buffalo Dipping Sauce,,211,,1,Y,den_mcdonalds_c_3_item_19_mod_4,den_mcdonalds_c_3_item_19_mod_4_option_6,6,
Creamy Ranch Dipping Sauce,Creamy Ranch Dipping Sauce,,212,,1,Y,den_mcdonalds_c_3_item_19_mod_4,den_mcdonalds_c_3_item_19_mod_4_option_7,7,
Tangy Honey Mustard,Tangy Honey Mustard,,213,,1,Y,den_mcdonalds_c_3_item_19_mod_4,den_mcdonalds_c_3_item_19_mod_4_option_8,8,
Ranch,Ranch,,214,,1,Y,den_mcdonalds_c_3_item_19_mod_4,den_mcdonalds_c_3_item_19_mod_4_option_9,9,
Southwest,Southwest,,215,,1,Y,den_mcdonalds_c_3_item_19_mod_4,den_mcdonalds_c_3_item_19_mod_4_option_10,10,
Mighty Hot Sauce,Mighty Hot Sauce,,216,,1,Y,den_mcdonalds_c_3_item_19_mod_4,den_mcdonalds_c_3_item_19_mod_4_option_11,11,
Hot Picante Salsa,Hot Picante Salsa,,217,,1,Y,den_mcdonalds_c_3_item_19_mod_4,den_mcdonalds_c_3_item_19_mod_4_option_12,12,
Mayonnaise,Mayonnaise,,218,,1,Y,den_mcdonalds_c_3_item_19_mod_4,den_mcdonalds_c_3_item_19_mod_4_option_13,13,
Honey,Honey,,219,,1,Y,den_mcdonalds_c_3_item_19_mod_4,den_mcdonalds_c_3_item_19_mod_4_option_14,14,
Medium with Fries,Medium with Fries,,220,,1,Y,den_mcdonalds_c_3_item_20_mod_1,den_mcdonalds_c_3_item_20_mod_1_option_1,1,
Large with Fries,Large with Fries,,221,82,1,Y,den_mcdonalds_c_3_item_20_mod_1,den_mcdonalds_c_3_item_20_mod_1_option_2,2,
Medium with Salad: Ranch Dressing,Medium with Salad: Ranch Dressing,,222,,1,Y,den_mcdonalds_c_3_item_20_mod_1,den_mcdonalds_c_3_item_20_mod_1_option_3,3,
Medium with Salad: French Dressing,Medium with Salad: French Dressing,,223,,1,Y,den_mcdonalds_c_3_item_20_mod_1,den_mcdonalds_c_3_item_20_mod_1_option_4,4,
Medium with Salad: LF Balsamic Vinaigrette,Medium with Salad: LF Balsamic Vinaigrette,,224,,1,Y,den_mcdonalds_c_3_item_20_mod_1,den_mcdonalds_c_3_item_20_mod_1_option_5,5,
Medium with Salad: LF Italian,Medium with Salad: LF Italian,,225,,1,Y,den_mcdonalds_c_3_item_20_mod_1,den_mcdonalds_c_3_item_20_mod_1_option_6,6,
Medium with Salad: Southwest Dressing,Medium with Salad: Southwest Dressing,,226,,1,Y,den_mcdonalds_c_3_item_20_mod_1,den_mcdonalds_c_3_item_20_mod_1_option_7,7,
Medium with Salad: No Dressing,Medium with Salad: No Dressing,,227,,1,Y,den_mcdonalds_c_3_item_20_mod_1,den_mcdonalds_c_3_item_20_mod_1_option_8,8,
Extra Lettuce,Extra Lettuce,,228,35,1,Y,den_mcdonalds_c_3_item_20_mod_2,den_mcdonalds_c_3_item_20_mod_2_option_1,1,
Extra Onions,Extra Onions,,229,,1,Y,den_mcdonalds_c_3_item_20_mod_2,den_mcdonalds_c_3_item_20_mod_2_option_2,2,
Extra Roma Tomato (+3 Slices),Extra Roma Tomato (+3 Slices),,230,76,1,Y,den_mcdonalds_c_3_item_20_mod_2,den_mcdonalds_c_3_item_20_mod_2_option_3,3,
Extra Cheese,Extra Cheese,,231,50,1,Y,den_mcdonalds_c_3_item_20_mod_2,den_mcdonalds_c_3_item_20_mod_2_option_4,4,
Extra Beef Patty,Extra Beef Patty,,232,210,1,Y,den_mcdonalds_c_3_item_20_mod_2,den_mcdonalds_c_3_item_20_mod_2_option_5,5,
No Lettuce,No Lettuce,,233,,1,Y,den_mcdonalds_c_3_item_20_mod_2,den_mcdonalds_c_3_item_20_mod_2_option_6,6,
No Onions,No Onions,,234,,1,Y,den_mcdonalds_c_3_item_20_mod_2,den_mcdonalds_c_3_item_20_mod_2_option_7,7,
No Roma Tomato,No Roma Tomato,,235,,1,Y,den_mcdonalds_c_3_item_20_mod_2,den_mcdonalds_c_3_item_20_mod_2_option_8,8,
No Cheese,No Cheese,,236,,1,Y,den_mcdonalds_c_3_item_20_mod_2,den_mcdonalds_c_3_item_20_mod_2_option_9,9,
No Beef Patty,No Beef Patty,,237,,1,Y,den_mcdonalds_c_3_item_20_mod_2,den_mcdonalds_c_3_item_20_mod_2_option_10,10,
Add Bacon,Add Bacon,,238,160,1,Y,den_mcdonalds_c_3_item_20_mod_2,den_mcdonalds_c_3_item_20_mod_2_option_11,11,
Coke,Coca-Cola,,239,,1,Y,den_mcdonalds_c_3_item_20_mod_3,den_mcdonalds_c_3_item_20_mod_3_option_1,1,
Diet Coke,Diet Coke,,240,,1,Y,den_mcdonalds_c_3_item_20_mod_3,den_mcdonalds_c_3_item_20_mod_3_option_2,2,
Sprite,Sprite,,241,,1,Y,den_mcdonalds_c_3_item_20_mod_3,den_mcdonalds_c_3_item_20_mod_3_option_3,3,
Fanta Org,Fanta Orange,,242,,1,Y,den_mcdonalds_c_3_item_20_mod_3,den_mcdonalds_c_3_item_20_mod_3_option_4,4,
Dr P,Dr Pepper,,243,,1,Y,den_mcdonalds_c_3_item_20_mod_3,den_mcdonalds_c_3_item_20_mod_3_option_5,5,
Fruit Punch,Fruit Punch,,244,,1,Y,den_mcdonalds_c_3_item_20_mod_3,den_mcdonalds_c_3_item_20_mod_3_option_6,6,
Mello Yello,Mello Yello,,245,,1,Y,den_mcdonalds_c_3_item_20_mod_3,den_mcdonalds_c_3_item_20_mod_3_option_7,7,
MIX Sprite,MIX by Sprite,,246,,1,Y,den_mcdonalds_c_3_item_20_mod_3,den_mcdonalds_c_3_item_20_mod_3_option_8,8,
Swt Ice Tea,Sweet Iced Tea,,247,,1,Y,den_mcdonalds_c_3_item_20_mod_3,den_mcdonalds_c_3_item_20_mod_3_option_9,9,
Unswt Ice Tea,Unsweetened Iced Tea,,248,,1,Y,den_mcdonalds_c_3_item_20_mod_3,den_mcdonalds_c_3_item_20_mod_3_option_10,10,
Dasani,Dasani Water,,249,,1,Y,den_mcdonalds_c_3_item_20_mod_3,den_mcdonalds_c_3_item_20_mod_3_option_11,11,
Ketchup,Ketchup,,250,,1,Y,den_mcdonalds_c_3_item_20_mod_4,den_mcdonalds_c_3_item_20_mod_4_option_1,1,
Mustard,Mustard,,251,,1,Y,den_mcdonalds_c_3_item_20_mod_4,den_mcdonalds_c_3_item_20_mod_4_option_2,2,
Tangy BBQ Dipping Sauce,Tangy BBQ Dipping Sauce,,252,,1,Y,den_mcdonalds_c_3_item_20_mod_4,den_mcdonalds_c_3_item_20_mod_4_option_3,3,
Sweet N Sour Dipping Sauce,Sweet N Sour Dipping Sauce,,253,,1,Y,den_mcdonalds_c_3_item_20_mod_4,den_mcdonalds_c_3_item_20_mod_4_option_4,4,
Hot Mustard Dipping Sauce,Hot Mustard Dipping Sauce,,254,,1,Y,den_mcdonalds_c_3_item_20_mod_4,den_mcdonalds_c_3_item_20_mod_4_option_5,5,
Spicy Buffalo Dipping Sauce,Spicy Buffalo Dipping Sauce,,255,,1,Y,den_mcdonalds_c_3_item_20_mod_4,den_mcdonalds_c_3_item_20_mod_4_option_6,6,
Creamy Ranch Dipping Sauce,Creamy Ranch Dipping Sauce,,256,,1,Y,den_mcdonalds_c_3_item_20_mod_4,den_mcdonalds_c_3_item_20_mod_4_option_7,7,
Tangy Honey Mustard,Tangy Honey Mustard,,257,,1,Y,den_mcdonalds_c_3_item_20_mod_4,den_mcdonalds_c_3_item_20_mod_4_option_8,8,
Ranch,Ranch,,258,,1,Y,den_mcdonalds_c_3_item_20_mod_4,den_mcdonalds_c_3_item_20_mod_4_option_9,9,
Southwest,Southwest,,259,,1,Y,den_mcdonalds_c_3_item_20_mod_4,den_mcdonalds_c_3_item_20_mod_4_option_10,10,
Mighty Hot Sauce,Mighty Hot Sauce,,260,,1,Y,den_mcdonalds_c_3_item_20_mod_4,den_mcdonalds_c_3_item_20_mod_4_option_11,11,
Hot Picante Salsa,Hot Picante Salsa,,261,,1,Y,den_mcdonalds_c_3_item_20_mod_4,den_mcdonalds_c_3_item_20_mod_4_option_12,12,
Mayonnaise,Mayonnaise,,262,,1,Y,den_mcdonalds_c_3_item_20_mod_4,den_mcdonalds_c_3_item_20_mod_4_option_13,13,
Honey,Honey,,263,,1,Y,den_mcdonalds_c_3_item_20_mod_4,den_mcdonalds_c_3_item_20_mod_4_option_14,14,
