uniqueRetailerItemId,dayOfWeek,restrictOrderTimes,prepRestrictTimesGroup1,prepTimeCategoryIdGroup1,prepRestrictTimesGroup2,prepTimeCategoryIdGroup2,prepRestrictTimesGroup3,prepTimeCategoryIdGroup3,isActive
den_mcdonalds_b_2_item_19,5,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_19,6,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_19,7,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_20,1,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_20,2,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_20,3,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_20,4,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_20,5,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_20,6,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_20,7,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_21,1,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_21,2,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_21,3,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_21,4,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_21,5,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_21,6,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_21,7,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_22,1,12:00 AM - 4:59 AM,,,,,,,Y
den_mcdonalds_b_2_item_22,2,12:00 AM - 4:59 AM,,,,,,,Y
den_mcdonalds_b_2_item_22,3,12:00 AM - 4:59 AM,,,,,,,Y
den_mcdonalds_b_2_item_22,4,12:00 AM - 4:59 AM,,,,,,,Y
den_mcdonalds_b_2_item_22,5,12:00 AM - 4:59 AM,,,,,,,Y
den_mcdonalds_b_2_item_22,6,12:00 AM - 4:59 AM,,,,,,,Y
den_mcdonalds_b_2_item_22,7,12:00 AM - 4:59 AM,,,,,,,Y
den_mcdonalds_b_2_item_23,1,12:00 AM - 4:59 AM,,,,,,,Y
den_mcdonalds_b_2_item_23,2,12:00 AM - 4:59 AM,,,,,,,Y
den_mcdonalds_b_2_item_23,3,12:00 AM - 4:59 AM,,,,,,,Y
den_mcdonalds_b_2_item_23,4,12:00 AM - 4:59 AM,,,,,,,Y
den_mcdonalds_b_2_item_23,5,12:00 AM - 4:59 AM,,,,,,,Y
den_mcdonalds_b_2_item_23,6,12:00 AM - 4:59 AM,,,,,,,Y
den_mcdonalds_b_2_item_23,7,12:00 AM - 4:59 AM,,,,,,,Y
den_mcdonalds_b_2_item_24,1,12:00 AM - 4:59 AM,,,,,,,Y
den_mcdonalds_b_2_item_24,2,12:00 AM - 4:59 AM,,,,,,,Y
den_mcdonalds_b_2_item_24,3,12:00 AM - 4:59 AM,,,,,,,Y
den_mcdonalds_b_2_item_24,4,12:00 AM - 4:59 AM,,,,,,,Y
den_mcdonalds_b_2_item_24,5,12:00 AM - 4:59 AM,,,,,,,Y
den_mcdonalds_b_2_item_24,6,12:00 AM - 4:59 AM,,,,,,,Y
den_mcdonalds_b_2_item_24,7,12:00 AM - 4:59 AM,,,,,,,Y
den_mcdonalds_b_2_item_25,1,12:00 AM - 4:59 AM,,,,,,,Y
den_mcdonalds_b_2_item_25,2,12:00 AM - 4:59 AM,,,,,,,Y
den_mcdonalds_b_2_item_25,3,12:00 AM - 4:59 AM,,,,,,,Y
den_mcdonalds_b_2_item_25,4,12:00 AM - 4:59 AM,,,,,,,Y
den_mcdonalds_b_2_item_25,5,12:00 AM - 4:59 AM,,,,,,,Y
den_mcdonalds_b_2_item_25,6,12:00 AM - 4:59 AM,,,,,,,Y
den_mcdonalds_b_2_item_25,7,12:00 AM - 4:59 AM,,,,,,,Y
den_mcdonalds_b_2_item_26,1,12:00 AM - 4:59 AM,,,,,,,Y
den_mcdonalds_b_2_item_26,2,12:00 AM - 4:59 AM,,,,,,,Y
den_mcdonalds_b_2_item_26,3,12:00 AM - 4:59 AM,,,,,,,Y
den_mcdonalds_b_2_item_26,4,12:00 AM - 4:59 AM,,,,,,,Y
den_mcdonalds_b_2_item_26,5,12:00 AM - 4:59 AM,,,,,,,Y
den_mcdonalds_b_2_item_26,6,12:00 AM - 4:59 AM,,,,,,,Y
den_mcdonalds_b_2_item_26,7,12:00 AM - 4:59 AM,,,,,,,Y
den_mcdonalds_b_2_item_27,1,12:00 AM - 4:59 AM,,,,,,,Y
den_mcdonalds_b_2_item_27,2,12:00 AM - 4:59 AM,,,,,,,Y
den_mcdonalds_b_2_item_27,3,12:00 AM - 4:59 AM,,,,,,,Y
den_mcdonalds_b_2_item_27,4,12:00 AM - 4:59 AM,,,,,,,Y
