airportIataCode,retailerName,description,retailerType,retailerCategory,retailerPriceCategory,retailerFoodSeatingType,searchTags,terminal,concourse,gate,hasDelivery,hasPickup,imageBackground,imageLogo,isActive,isChain,openTimesMonday,openTimesTuesday,openTimesWednesday,openTimesThursday,openTimesFriday,openTimesSaturday,openTimesSunday,closeTimesMonday,closeTimesTuesday,closeTimesWednesday,closeTimesThursday,closeTimesFriday,closeTimesSaturday,closeTimesSunday
MSP,Bruegger's Bagels,"Hot and fresh New York-style bagels, sandwiches, soups, and salads",Food,Breakfast; Sandwich,1,Grab n Go,,A,,-1,Y,Y,brueggers_backround.jpg,brueggers_logo.png,Y,Y,6:00 AM,6:00 AM,6:00 AM,6:00 AM,6:00 AM,6:00 AM,2:00 PM,2:00 PM,2:00 PM,2:00 PM,2:00 PM,2:00 PM,2:00 PM,2:00 PM
MSP,Ike's Clubhouse,Award winning food & drinks,Food,Breakfast; American,2,Sit Down,,i-Mezz,,-2,Y,Y,,ikes_logo.png,Y,N,11:00 AM,CLOSED,11:00 AM,11:00 AM,11:00 AM,CLOSED,11:00 AM,8:00 PM,CLOSED,8:00 PM,8:00 PM,8:00 PM,CLOSED,8:00 PM
MSP,Holy Land Deli,"Old-world cuisine featuring Mediterranean, Arabic, and Middle Eastern flavors",Food,Mediterranean,2,Sit Down,,E,,5,Y,Y,,holyland_logo.jpg,Y,N,5:00 AM,5:00 AM,5:00 AM,5:00 AM,5:00 AM,5:00 AM,5:00 AM,4:30 PM,4:30 PM,4:30 PM,4:30 PM,4:30 PM,4:30 PM,4:30 PM
MSP,North Loop Market,Providing a wide selection of products,Food,Snacks; Sandwich; Convenience; Electronics; Medical; Personal Care,2,Grab n Go,,h-AM,,-2,Y,Y,msp_northloop_background.png,north_loop_logo.jpg,Y,N,6:00 AM,6:00 AM,6:00 AM,6:00 AM,6:00 AM,6:00 AM,6:00 AM,6:30 PM,6:30 PM,6:30 PM,6:30 PM,6:30 PM,6:30 PM,6:30 PM
MSP,Twins Grill,Restaurant & bar serving American food & drinks amid Minnesota Twins memorabilia,Food,American; Burger; Sandwich; Bar; Salad,2,Sit Down,,C,,12,Y,Y,,twins_grill_logo.png,Y,N,7:00 AM,7:00 AM,7:00 AM,7:00 AM,7:00 AM,7:00 AM,7:00 AM,7:30 PM,7:30 PM,7:30 PM,7:30 PM,7:30 PM,7:30 PM,7:30 PM
MSP,Red Cow,"A sophisticated neighborhood tavern, celebrating gourmet burgers, craft beers, and fine wine",Food,American; Burger; Bar; Breakfast,2,Sit Down,,E,,5,Y,Y,red_cow_background.jpg,red_cow_logo.png,Y,N,5:00 AM,5:00 AM,5:00 AM,5:00 AM,5:00 AM,5:00 AM,5:00 AM,4:30 PM,4:30 PM,4:30 PM,4:30 PM,4:30 PM,4:30 PM,4:30 PM
MSP,McDonald's,,Food,Fast Food; Burger; Breakfast; Coffee/Tea,1,Food Court,,D,,1,Y,Y,mcdonalds_background.png,mcdonalds_logo.png,Y,Y,5:30 AM,5:30 AM,5:30 AM,5:30 AM,5:30 AM,5:30 AM,5:30 AM,9:30 PM,9:30 PM,9:30 PM,9:30 PM,9:30 PM,9:30 PM,9:30 PM
MSP,Panda Express,American Chinese food fresh from the wok,Food,Chinese; Fast Food,1,Food Court,,F,,5,Y,Y,panda_background.jpg,panda_logo.png,Y,Y,9:00 AM,9:00 AM,9:00 AM,9:00 AM,9:00 AM,9:00 AM,9:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,8:00 PM
MSP,Qdoba,"A Mexican restaurant offering fresh, customizable, and flavorful food",Food,Mexican; Fast Food,1,Food Court,,E,,6,Y,Y,qdoba_background.png,qdoba_logo.png,Y,Y,9:00 AM,10:00 AM,9:00 AM,9:00 AM,9:00 AM,10:00 AM,9:00 AM,5:00 PM,5:00 PM,5:00 PM,5:00 PM,5:00 PM,5:00 PM,5:00 PM
